timestamp,system,space_type,arity,radio,host_count,hosts,stream_size,insert_count,query_count,avg_ms,avg_distances,avg_operations,avg_candidate_nodes,avg_candidate_trees,http_req_per_query,max_tree_load_ratio,retrieved_per_query,db_recovered_pct,ocupation,failed,fail_reason,run_id,build_ms,insert_ms,finish_ms
2026-09-16T01:52:08Z,dli-satree,vector_ascii,2,0.605740,1,sat-0.sat,40700,36630,4070,36,11743,833,0.0000,0.0000,0.0000,0.0000,748,2.0420,70.4477,0,,dli-satree_vector_ascii_20260916T015208Z,26085,26038,47
2026-09-16T01:52:08Z,dli-satree,vector_ascii,2,0.605740,2,"sat-0.sat,sat-1.sat",40700,36630,4070,23,13211,895,0.0000,0.0000,0.0000,0.0000,748,2.0420,71.1958,0,,dli-satree_vector_ascii_20260916T015208Z,14052,14026,26
2026-09-16T01:52:08Z,dli-satree,vector_ascii,2,0.605740,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",40700,36630,4070,14,14131,929,0.0000,0.0000,0.0000,0.0000,748,2.0420,71.3752,0,,dli-satree_vector_ascii_20260916T015208Z,6098,6085,13
2026-09-16T01:52:08Z,dli-satree,vector_ascii,2,0.605740,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",40700,36630,4070,11,15803,1012,0.0000,0.0000,0.0000,0.0000,748,2.0420,71.2418,0,,dli-satree_vector_ascii_20260916T015208Z,2549,2541,8
2026-09-16T01:52:08Z,dli-satree,vector_ascii,2,0.78,1,sat-0.sat,40700,36630,4070,51,16733,969,0.0000,0.0000,0.0000,0.0000,2278,6.2189,70.4477,0,,dli-satree_vector_ascii_20260916T015208Z,28562,28509,53
2026-09-16T01:52:08Z,dli-satree,vector_ascii,2,0.78,2,"sat-0.sat,sat-1.sat",40700,36630,4070,31,18252,1011,0.0000,0.0000,0.0000,0.0000,2278,6.2189,71.1958,0,,dli-satree_vector_ascii_20260916T015208Z,13886,13857,29
2026-09-16T01:52:08Z,dli-satree,vector_ascii,2,0.78,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",40700,36630,4070,20,19251,1044,0.0000,0.0000,0.0000,0.0000,2278,6.2189,71.3752,0,,dli-satree_vector_ascii_20260916T015208Z,5999,5986,13
2026-09-16T01:52:08Z,dli-satree,vector_ascii,2,0.78,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",40700,36630,4070,14,20891,1103,0.0000,0.0000,0.0000,0.0000,2278,6.2189,71.2418,0,,dli-satree_vector_ascii_20260916T015208Z,2571,2562,9
2026-09-16T01:52:08Z,dli-satree,vector_ascii,2,1.009,1,sat-0.sat,40700,36630,4070,78,22852,1086,0.0000,0.0000,0.0000,0.0000,6182,16.8769,70.4477,0,,dli-satree_vector_ascii_20260916T015208Z,27063,27013,50
2026-09-16T01:52:08Z,dli-satree,vector_ascii,2,1.009,2,"sat-0.sat,sat-1.sat",40700,36630,4070,44,24239,1109,0.0000,0.0000,0.0000,0.0000,6182,16.8769,71.1958,0,,dli-satree_vector_ascii_20260916T015208Z,13944,13919,25
2026-09-16T01:52:08Z,dli-satree,vector_ascii,2,1.009,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",40700,36630,4070,28,25211,1136,0.0000,0.0000,0.0000,0.0000,6182,16.8769,71.3752,0,,dli-satree_vector_ascii_20260916T015208Z,6294,6282,12
2026-09-16T01:52:08Z,dli-satree,vector_ascii,2,1.009,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",40700,36630,4070,22,26615,1170,0.0000,0.0000,0.0000,0.0000,6182,16.8769,71.2418,0,,dli-satree_vector_ascii_20260916T015208Z,2882,2874,8
