timestamp,system,space_type,arity,radio,host_count,hosts,stream_size,insert_count,query_count,avg_ms,avg_distances,avg_operations,avg_candidate_nodes,avg_candidate_trees,http_req_per_query,max_tree_load_ratio,retrieved_per_query,db_recovered_pct,ocupation,failed,fail_reason,run_id,build_ms,insert_ms,finish_ms
2026-09-18T13:46:34Z,dli-satree,documents,2,0.14,1,sat-0.sat,1265,1139,126,2969,365,5,0.0000,0.0000,0.0000,0.0000,1,0.0878,80.5516,0,,dli-satree_documents_20260918T134634Z,56298,56296,2
2026-09-18T13:46:34Z,dli-satree,documents,2,0.14,2,"sat-0.sat,sat-1.sat",1265,1139,126,1831,462,7,0.0000,0.0000,0.0000,0.0000,1,0.0878,70.4827,0,,dli-satree_documents_20260918T134634Z,18218,18216,2
2026-09-18T13:46:34Z,dli-satree,documents,2,0.14,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",1265,1139,126,1490,539,9,0.0000,0.0000,0.0000,0.0000,1,0.0878,52.8672,0,,dli-satree_documents_20260918T134634Z,5025,5023,2
2026-09-18T13:46:34Z,dli-satree,documents,2,0.14,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",1265,1139,126,921,532,8,0.0000,0.0000,0.0000,0.0000,1,0.0878,70.4827,0,,dli-satree_documents_20260918T134634Z,1326,1323,3
2026-09-18T13:46:34Z,dli-satree,documents,2,0.15,1,sat-0.sat,1265,1139,126,3006,378,5,0.0000,0.0000,0.0000,0.0000,2,0.1756,80.5516,0,,dli-satree_documents_20260918T134634Z,56569,56567,2
2026-09-18T13:46:34Z,dli-satree,documents,2,0.15,2,"sat-0.sat,sat-1.sat",1265,1139,126,1927,468,7,0.0000,0.0000,0.0000,0.0000,2,0.1756,70.4827,0,,dli-satree_documents_20260918T134634Z,18997,18995,2
2026-09-18T13:46:34Z,dli-satree,documents,2,0.15,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",1265,1139,126,1455,546,9,0.0000,0.0000,0.0000,0.0000,2,0.1756,52.8672,0,,dli-satree_documents_20260918T134634Z,4244,4242,2
2026-09-18T13:46:34Z,dli-satree,documents,2,0.15,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",1265,1139,126,845,545,8,0.0000,0.0000,0.0000,0.0000,2,0.1756,70.4827,0,,dli-satree_documents_20260918T134634Z,1309,1298,11
2026-09-18T13:46:34Z,dli-satree,documents,2,0.195,1,sat-0.sat,1265,1139,126,3551,446,6,0.0000,0.0000,0.0000,0.0000,14,1.2291,80.5516,0,,dli-satree_documents_20260918T134634Z,53865,53863,2
2026-09-18T13:46:34Z,dli-satree,documents,2,0.195,2,"sat-0.sat,sat-1.sat",1265,1139,126,2068,499,7,0.0000,0.0000,0.0000,0.0000,14,1.2291,70.4827,0,,dli-satree_documents_20260918T134634Z,18643,18641,2
2026-09-18T13:46:34Z,dli-satree,documents,2,0.195,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",1265,1139,126,1485,581,9,0.0000,0.0000,0.0000,0.0000,14,1.2291,52.8672,0,,dli-satree_documents_20260918T134634Z,5532,5530,2
2026-09-18T13:46:34Z,dli-satree,documents,2,0.195,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",1265,1139,126,1001,606,8,0.0000,0.0000,0.0000,0.0000,14,1.2291,70.4827,0,,dli-satree_documents_20260918T134634Z,1538,1535,3
