timestamp,system,space_type,arity,radio,host_count,hosts,stream_size,insert_count,query_count,avg_ms,avg_distances,avg_operations,avg_candidate_nodes,avg_candidate_trees,http_req_per_query,max_tree_load_ratio,retrieved_per_query,db_recovered_pct,ocupation,failed,fail_reason,run_id,build_ms,insert_ms,finish_ms
2026-09-19T00:02:10Z,bs-satree,documents,4,0.14,1,sat-0.sat,1265,1139,126,48,417,10,1.0000,3.1905,1.0000,1.4988,2,0.1756,45.8738,0,,bs-satree_documents_20260919T000210Z,12761,0,0
2026-09-19T00:02:10Z,bs-satree,documents,4,0.15,1,sat-0.sat,1265,1139,126,50,431,10,1.0000,3.3810,1.0000,1.4988,3,0.2634,45.8738,0,,bs-satree_documents_20260919T000210Z,4886,0,0
2026-09-19T00:02:10Z,bs-satree,documents,4,0.195,1,sat-0.sat,1265,1139,126,55,498,11,1.0000,4.0635,1.0000,1.4988,17,1.4925,45.8738,0,,bs-satree_documents_20260919T000210Z,5169,0,0
2026-09-19T00:02:10Z,bs-satree,documents,4,0.14,2,"sat-0.sat,sat-1.sat",1265,1139,126,68,370,28,2.0000,28.5000,2.0000,5.9419,2,0.1756,7.5012,0,,bs-satree_documents_20260919T000210Z,20994,0,0
2026-09-19T00:02:10Z,bs-satree,documents,4,0.15,2,"sat-0.sat,sat-1.sat",1265,1139,126,67,374,28,2.0000,28.8492,2.0000,5.9419,3,0.2634,7.5012,0,,bs-satree_documents_20260919T000210Z,22373,0,0
2026-09-19T00:02:10Z,bs-satree,documents,4,0.195,2,"sat-0.sat,sat-1.sat",1265,1139,126,68,407,32,2.0000,32.3333,2.0000,5.9419,17,1.4925,7.5012,0,,bs-satree_documents_20260919T000210Z,18970,0,0
2026-09-19T00:02:10Z,bs-satree,documents,4,0.14,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",1265,1139,126,128,358,45,3.5000,45.8810,3.5000,4.9301,2,0.1756,4.0874,0,,bs-satree_documents_20260919T000210Z,39183,0,0
2026-09-19T00:02:10Z,bs-satree,documents,4,0.15,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",1265,1139,126,119,363,46,3.5000,46.5873,3.5000,4.9301,3,0.2634,4.0874,0,,bs-satree_documents_20260919T000210Z,36613,0,0
2026-09-19T00:02:10Z,bs-satree,documents,4,0.195,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",1265,1139,126,126,403,52,3.6349,52.7778,3.6349,4.9301,17,1.4925,4.0874,0,,bs-satree_documents_20260919T000210Z,36017,0,0
2026-09-19T00:02:10Z,bs-satree,documents,4,0.14,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",1265,1139,126,440,359,103,7.1587,103.0000,7.1587,10.1343,2,0.1756,1.7857,0,,bs-satree_documents_20260919T000210Z,111346,0,0
2026-09-19T00:02:10Z,bs-satree,documents,4,0.15,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",1265,1139,126,430,365,104,7.1905,104.1190,7.1905,10.1343,3,0.2634,1.7857,0,,bs-satree_documents_20260919T000210Z,111455,0,0
2026-09-19T00:02:10Z,bs-satree,documents,4,0.195,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",1265,1139,126,531,399,113,7.3889,113.9286,7.3889,10.1343,17,1.4925,1.7857,0,,bs-satree_documents_20260919T000210Z,127308,0,0
