timestamp,system,space_type,arity,radio,host_count,hosts,stream_size,insert_count,query_count,avg_ms,avg_distances,avg_operations,avg_candidate_nodes,avg_candidate_trees,http_req_per_query,max_tree_load_ratio,retrieved_per_query,db_recovered_pct,ocupation,failed,fail_reason,run_id,build_ms,insert_ms,finish_ms
2026-09-16T06:59:36Z,bs-satree,vector_ascii,4,0.605740,1,sat-0.sat,40700,36630,4070,42,12416,1241,1.0000,7.6649,1.0000,1.1570,819,2.2359,49.0625,0,,bs-satree_vector_ascii_20260916T065936Z,77812,0,0
2026-09-16T06:59:36Z,bs-satree,vector_ascii,4,0.78,1,sat-0.sat,40700,36630,4070,57,17869,1462,1.0000,7.8580,1.0000,1.1570,2491,6.8004,49.0625,0,,bs-satree_vector_ascii_20260916T065936Z,66082,0,0
2026-09-16T06:59:36Z,bs-satree,vector_ascii,4,1.009,1,sat-0.sat,40700,36630,4070,91,24741,1678,1.0000,7.9683,1.0000,1.1570,6764,18.4657,49.0625,0,,bs-satree_vector_ascii_20260916T065936Z,69459,0,0
2026-09-16T06:59:36Z,bs-satree,vector_ascii,4,0.605740,2,"sat-0.sat,sat-1.sat",40700,36630,4070,26,12219,1211,2.0000,14.3106,2.0000,1.2206,819,2.2359,31.0547,0,,bs-satree_vector_ascii_20260916T065936Z,62675,0,0
2026-09-16T06:59:36Z,bs-satree,vector_ascii,4,0.78,2,"sat-0.sat,sat-1.sat",40700,36630,4070,35,17631,1424,2.0000,15.3101,2.0000,1.2206,2494,6.8086,31.0547,0,,bs-satree_vector_ascii_20260916T065936Z,65581,0,0
2026-09-16T06:59:36Z,bs-satree,vector_ascii,4,1.009,2,"sat-0.sat,sat-1.sat",40700,36630,4070,53,24423,1634,2.0000,15.7467,2.0000,1.2206,6769,18.4794,31.0547,0,,bs-satree_vector_ascii_20260916T065936Z,61206,0,0
2026-09-16T06:59:36Z,bs-satree,vector_ascii,4,0.605740,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",40700,36630,4070,18,12106,1181,3.9956,25.4585,3.9956,1.3352,819,2.2359,20.0000,0,,bs-satree_vector_ascii_20260916T065936Z,67311,0,0
2026-09-16T06:59:36Z,bs-satree,vector_ascii,4,0.78,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",40700,36630,4070,21,17570,1400,4.0000,27.5543,4.0000,1.3352,2493,6.8059,20.0000,0,,bs-satree_vector_ascii_20260916T065936Z,72174,0,0
2026-09-16T06:59:36Z,bs-satree,vector_ascii,4,1.009,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",40700,36630,4070,33,24520,1612,4.0000,28.8509,4.0000,1.3352,6768,18.4767,20.0000,0,,bs-satree_vector_ascii_20260916T065936Z,65594,0,0
2026-09-16T06:59:36Z,bs-satree,vector_ascii,4,0.605740,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",40700,36630,4070,12,11757,1153,7.8931,37.8779,7.8931,1.5091,820,2.2386,10.0000,0,,bs-satree_vector_ascii_20260916T065936Z,70703,0,0
2026-09-16T06:59:36Z,bs-satree,vector_ascii,4,0.78,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",40700,36630,4070,17,17285,1395,7.9725,42.5236,7.9725,1.5091,2496,6.8141,10.0000,0,,bs-satree_vector_ascii_20260916T065936Z,78097,0,0
2026-09-16T06:59:36Z,bs-satree,vector_ascii,4,1.009,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",40700,36630,4070,23,24326,1630,7.9990,46.6120,7.9990,1.5091,6775,18.4958,10.0000,0,,bs-satree_vector_ascii_20260916T065936Z,74650,0,0
