timestamp,system,space_type,arity,radio,host_count,hosts,stream_size,insert_count,query_count,avg_ms,avg_distances,avg_operations,avg_candidate_nodes,avg_candidate_trees,http_req_per_query,max_tree_load_ratio,retrieved_per_query,db_recovered_pct,ocupation,failed,fail_reason,run_id,build_ms,insert_ms,finish_ms
2026-09-18T12:41:58Z,bs-satree,strings,32,1,1,sat-0.sat,69069,62163,6906,120,11805,2158,1.0000,7.0133,0.0313,1.1667,3,0.0048,17.2358,0,,bs-satree_strings_20260918T124158Z,34987,0,0
2026-09-18T12:41:58Z,bs-satree,strings,32,2,1,sat-0.sat,69069,62163,6906,216,26413,3730,1.0000,7.7530,0.0313,1.1667,29,0.0467,17.2358,0,,bs-satree_strings_20260918T124158Z,34668,0,0
2026-09-18T12:41:58Z,bs-satree,strings,32,3,1,sat-0.sat,69069,62163,6906,253,41569,4190,1.0000,7.9725,0.0313,1.1667,248,0.3990,17.2358,0,,bs-satree_strings_20260918T124158Z,40382,0,0
2026-09-18T12:41:58Z,bs-satree,strings,32,4,1,sat-0.sat,69069,62163,6906,277,54310,4316,1.0000,7.9986,0.0313,1.1667,1344,2.1621,17.2358,0,,bs-satree_strings_20260918T124158Z,34450,0,0
2026-09-18T12:41:58Z,bs-satree,strings,32,1,2,"sat-0.sat,sat-1.sat",69069,62163,6906,59,11684,1873,1.9999,12.8071,0.0626,1.4094,3,0.0048,16.1693,0,,bs-satree_strings_20260918T124158Z,18221,0,0
2026-09-18T12:41:58Z,bs-satree,strings,32,2,2,"sat-0.sat,sat-1.sat",69069,62163,6906,106,26098,3172,2.0000,12.9224,0.0626,1.4094,29,0.0467,16.1693,0,,bs-satree_strings_20260918T124158Z,19113,0,0
2026-09-18T12:41:58Z,bs-satree,strings,32,3,2,"sat-0.sat,sat-1.sat",69069,62163,6906,126,41380,3619,2.0000,12.9668,0.0626,1.4094,248,0.3990,16.1693,0,,bs-satree_strings_20260918T124158Z,19018,0,0
2026-09-18T12:41:58Z,bs-satree,strings,32,4,2,"sat-0.sat,sat-1.sat",69069,62163,6906,139,54119,3765,2.0000,12.9878,0.0626,1.4094,1344,2.1621,16.1693,0,,bs-satree_strings_20260918T124158Z,19069,0,0
2026-09-18T12:41:58Z,bs-satree,strings,32,1,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",69069,62163,6906,34,13008,1965,3.9988,23.5712,0.1251,1.7465,3,0.0048,17.4658,0,,bs-satree_strings_20260918T124158Z,11567,0,0
2026-09-18T12:41:58Z,bs-satree,strings,32,2,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",69069,62163,6906,51,27277,3105,3.9997,23.8633,0.1251,1.7465,29,0.0467,17.4658,0,,bs-satree_strings_20260918T124158Z,11961,0,0
2026-09-18T12:41:58Z,bs-satree,strings,32,3,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",69069,62163,6906,59,42261,3458,4.0000,23.9534,0.1251,1.7465,248,0.3990,17.4658,0,,bs-satree_strings_20260918T124158Z,11454,0,0
2026-09-18T12:41:58Z,bs-satree,strings,32,4,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",69069,62163,6906,63,54641,3568,4.0000,23.9844,0.1251,1.7465,1344,2.1621,17.4658,0,,bs-satree_strings_20260918T124158Z,11347,0,0
2026-09-18T12:41:58Z,bs-satree,strings,32,1,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",69069,62163,6906,22,12984,1829,7.9962,46.5067,0.2502,1.3878,3,0.0048,24.0285,0,,bs-satree_strings_20260918T124158Z,10198,0,0
2026-09-18T12:41:58Z,bs-satree,strings,32,2,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",69069,62163,6906,27,26406,2695,7.9987,47.3946,0.2502,1.3878,29,0.0467,24.0285,0,,bs-satree_strings_20260918T124158Z,10502,0,0
2026-09-18T12:41:58Z,bs-satree,strings,32,3,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",69069,62163,6906,31,41202,2958,7.9994,47.7576,0.2502,1.3878,248,0.3990,24.0285,0,,bs-satree_strings_20260918T124158Z,11087,0,0
2026-09-18T12:41:58Z,bs-satree,strings,32,4,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",69069,62163,6906,34,53777,3045,7.9999,47.9088,0.2502,1.3878,1344,2.1621,24.0285,0,,bs-satree_strings_20260918T124158Z,10383,0,0
