timestamp,system,space_type,arity,radio,host_count,hosts,stream_size,insert_count,query_count,avg_ms,avg_distances,avg_operations,avg_candidate_nodes,avg_candidate_trees,http_req_per_query,max_tree_load_ratio,retrieved_per_query,db_recovered_pct,ocupation,failed,fail_reason,run_id,build_ms,insert_ms,finish_ms
2026-09-16T05:29:07Z,dli-satree,vector_ascii,32,0.605740,1,sat-0.sat,40700,36630,4070,136,11974,3558,0.0000,0.0000,0.0000,0.0000,748,2.0420,38.9668,0,,dli-satree_vector_ascii_20260916T052907Z,12174,11876,298
2026-09-16T05:29:07Z,dli-satree,vector_ascii,32,0.605740,2,"sat-0.sat,sat-1.sat",40700,36630,4070,83,14049,4127,0.0000,0.0000,0.0000,0.0000,748,2.0420,38.0628,0,,dli-satree_vector_ascii_20260916T052907Z,5430,5282,148
2026-09-16T05:29:07Z,dli-satree,vector_ascii,32,0.605740,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",40700,36630,4070,47,15646,4554,0.0000,0.0000,0.0000,0.0000,748,2.0420,37.0996,0,,dli-satree_vector_ascii_20260916T052907Z,2597,2523,74
2026-09-16T05:29:07Z,dli-satree,vector_ascii,32,0.605740,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",40700,36630,4070,31,17729,5152,0.0000,0.0000,0.0000,0.0000,748,2.0420,37.0465,0,,dli-satree_vector_ascii_20260916T052907Z,1279,1237,42
2026-09-16T05:29:07Z,dli-satree,vector_ascii,32,0.78,1,sat-0.sat,40700,36630,4070,171,17081,4451,0.0000,0.0000,0.0000,0.0000,2278,6.2189,38.9668,0,,dli-satree_vector_ascii_20260916T052907Z,11536,11285,251
2026-09-16T05:29:07Z,dli-satree,vector_ascii,32,0.78,2,"sat-0.sat,sat-1.sat",40700,36630,4070,103,19201,4948,0.0000,0.0000,0.0000,0.0000,2278,6.2189,38.0628,0,,dli-satree_vector_ascii_20260916T052907Z,9081,8892,189
2026-09-16T05:29:07Z,dli-satree,vector_ascii,32,0.78,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",40700,36630,4070,58,20935,5398,0.0000,0.0000,0.0000,0.0000,2278,6.2189,37.0996,0,,dli-satree_vector_ascii_20260916T052907Z,2773,2691,82
2026-09-16T05:29:07Z,dli-satree,vector_ascii,32,0.78,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",40700,36630,4070,36,22916,5901,0.0000,0.0000,0.0000,0.0000,2278,6.2189,37.0465,0,,dli-satree_vector_ascii_20260916T052907Z,1478,1405,73
2026-09-16T05:29:07Z,dli-satree,vector_ascii,32,1.009,1,sat-0.sat,40700,36630,4070,251,23865,5425,0.0000,0.0000,0.0000,0.0000,6182,16.8769,38.9668,0,,dli-satree_vector_ascii_20260916T052907Z,12324,12038,286
2026-09-16T05:29:07Z,dli-satree,vector_ascii,32,1.009,2,"sat-0.sat,sat-1.sat",40700,36630,4070,133,25822,5835,0.0000,0.0000,0.0000,0.0000,6182,16.8769,38.0628,0,,dli-satree_vector_ascii_20260916T052907Z,6279,6123,156
2026-09-16T05:29:07Z,dli-satree,vector_ascii,32,1.009,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",40700,36630,4070,80,27440,6249,0.0000,0.0000,0.0000,0.0000,6182,16.8769,37.0996,0,,dli-satree_vector_ascii_20260916T052907Z,2903,2791,112
2026-09-16T05:29:07Z,dli-satree,vector_ascii,32,1.009,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",40700,36630,4070,45,29133,6634,0.0000,0.0000,0.0000,0.0000,6182,16.8769,37.0465,0,,dli-satree_vector_ascii_20260916T052907Z,1676,1589,87
