timestamp,system,space_type,arity,radio,host_count,hosts,stream_size,insert_count,query_count,avg_ms,avg_distances,avg_operations,avg_candidate_nodes,avg_candidate_trees,http_req_per_query,max_tree_load_ratio,retrieved_per_query,db_recovered_pct,ocupation,failed,fail_reason,run_id,build_ms,insert_ms,finish_ms
2026-09-18T17:24:14Z,dli-satree,documents,32,0.14,1,sat-0.sat,1265,1139,126,2854,354,29,0.0000,0.0000,0.0000,0.0000,1,0.0878,13.6146,0,,dli-satree_documents_20260918T172414Z,174288,174282,6
2026-09-18T17:24:14Z,dli-satree,documents,32,0.14,2,"sat-0.sat,sat-1.sat",1265,1139,126,1475,335,11,0.0000,0.0000,0.0000,0.0000,1,0.0878,40.6233,0,,dli-satree_documents_20260918T172414Z,27280,27278,2
2026-09-18T17:24:14Z,dli-satree,documents,32,0.14,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",1265,1139,126,1299,513,12,0.0000,0.0000,0.0000,0.0000,1,0.0878,50.0000,0,,dli-satree_documents_20260918T172414Z,7393,7391,2
2026-09-18T17:24:14Z,dli-satree,documents,32,0.14,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",1265,1139,126,880,532,8,0.0000,0.0000,0.0000,0.0000,1,0.0878,79.9860,0,,dli-satree_documents_20260918T172414Z,1607,1604,3
2026-09-18T17:24:14Z,dli-satree,documents,32,0.15,1,sat-0.sat,1265,1139,126,2910,366,30,0.0000,0.0000,0.0000,0.0000,2,0.1756,13.6146,0,,dli-satree_documents_20260918T172414Z,167514,167507,7
2026-09-18T17:24:14Z,dli-satree,documents,32,0.15,2,"sat-0.sat,sat-1.sat",1265,1139,126,1585,347,11,0.0000,0.0000,0.0000,0.0000,2,0.1756,40.6233,0,,dli-satree_documents_20260918T172414Z,29243,29240,3
2026-09-18T17:24:14Z,dli-satree,documents,32,0.15,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",1265,1139,126,1455,520,12,0.0000,0.0000,0.0000,0.0000,2,0.1756,50.0000,0,,dli-satree_documents_20260918T172414Z,6816,6814,2
2026-09-18T17:24:14Z,dli-satree,documents,32,0.15,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",1265,1139,126,831,545,8,0.0000,0.0000,0.0000,0.0000,2,0.1756,79.9860,0,,dli-satree_documents_20260918T172414Z,1310,1308,2
2026-09-18T17:24:14Z,dli-satree,documents,32,0.195,1,sat-0.sat,1265,1139,126,3477,439,34,0.0000,0.0000,0.0000,0.0000,14,1.2291,13.6146,0,,dli-satree_documents_20260918T172414Z,161254,161248,6
2026-09-18T17:24:14Z,dli-satree,documents,32,0.195,2,"sat-0.sat,sat-1.sat",1265,1139,126,1865,422,12,0.0000,0.0000,0.0000,0.0000,14,1.2291,40.6233,0,,dli-satree_documents_20260918T172414Z,29492,29489,3
2026-09-18T17:24:14Z,dli-satree,documents,32,0.195,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",1265,1139,126,1551,557,12,0.0000,0.0000,0.0000,0.0000,14,1.2291,50.0000,0,,dli-satree_documents_20260918T172414Z,6908,6906,2
2026-09-18T17:24:14Z,dli-satree,documents,32,0.195,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",1265,1139,126,957,606,8,0.0000,0.0000,0.0000,0.0000,14,1.2291,79.9860,0,,dli-satree_documents_20260918T172414Z,1679,1676,3
