timestamp,system,space_type,arity,radio,host_count,hosts,stream_size,insert_count,query_count,avg_ms,avg_distances,avg_operations,avg_candidate_nodes,avg_candidate_trees,http_req_per_query,max_tree_load_ratio,retrieved_per_query,db_recovered_pct,ocupation,failed,fail_reason,run_id,build_ms,insert_ms,finish_ms
2026-09-16T20:48:10Z,dli-satree,strings,16,1,1,sat-0.sat,69069,62163,6906,88,6956,944,0.0000,0.0000,0.0000,0.0000,2,0.0032,22.8396,0,,dli-satree_strings_20260916T204810Z,48265,47988,277
2026-09-16T20:48:10Z,dli-satree,strings,16,1,2,"sat-0.sat,sat-1.sat",69069,62163,6906,50,9291,1068,0.0000,0.0000,0.0000,0.0000,2,0.0032,23.7890,0,,dli-satree_strings_20260916T204810Z,22799,22696,103
2026-09-16T20:48:10Z,dli-satree,strings,16,1,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",69069,62163,6906,27,11320,1247,0.0000,0.0000,0.0000,0.0000,2,0.0032,22.6564,0,,dli-satree_strings_20260916T204810Z,10579,10523,56
2026-09-16T20:48:10Z,dli-satree,strings,16,1,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",69069,62163,6906,20,13274,1397,0.0000,0.0000,0.0000,0.0000,2,0.0032,21.4025,0,,dli-satree_strings_20260916T204810Z,6017,5979,38
2026-09-16T20:48:10Z,dli-satree,strings,16,2,1,sat-0.sat,69069,62163,6906,157,20989,1875,0.0000,0.0000,0.0000,0.0000,25,0.0402,22.8396,0,,dli-satree_strings_20260916T204810Z,49690,49469,221
2026-09-16T20:48:10Z,dli-satree,strings,16,2,2,"sat-0.sat,sat-1.sat",69069,62163,6906,82,25253,1972,0.0000,0.0000,0.0000,0.0000,25,0.0402,23.7890,0,,dli-satree_strings_20260916T204810Z,20468,20357,111
2026-09-16T20:48:10Z,dli-satree,strings,16,2,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",69069,62163,6906,49,27743,2123,0.0000,0.0000,0.0000,0.0000,25,0.0402,22.6564,0,,dli-satree_strings_20260916T204810Z,9878,9801,77
2026-09-16T20:48:10Z,dli-satree,strings,16,2,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",69069,62163,6906,32,29736,2276,0.0000,0.0000,0.0000,0.0000,25,0.0402,21.4025,0,,dli-satree_strings_20260916T204810Z,4871,4827,44
2026-09-16T20:48:10Z,dli-satree,strings,16,3,1,sat-0.sat,69069,62163,6906,204,36342,2244,0.0000,0.0000,0.0000,0.0000,222,0.3571,22.8396,0,,dli-satree_strings_20260916T204810Z,46758,46535,223
2026-09-16T20:48:10Z,dli-satree,strings,16,3,2,"sat-0.sat,sat-1.sat",69069,62163,6906,112,40371,2247,0.0000,0.0000,0.0000,0.0000,222,0.3571,23.7890,0,,dli-satree_strings_20260916T204810Z,20608,20506,102
2026-09-16T20:48:10Z,dli-satree,strings,16,3,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",69069,62163,6906,57,42551,2367,0.0000,0.0000,0.0000,0.0000,222,0.3571,22.6564,0,,dli-satree_strings_20260916T204810Z,9945,9876,69
2026-09-16T20:48:10Z,dli-satree,strings,16,3,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",69069,62163,6906,34,44304,2521,0.0000,0.0000,0.0000,0.0000,222,0.3571,21.4025,0,,dli-satree_strings_20260916T204810Z,4849,4816,33
2026-09-16T20:48:10Z,dli-satree,strings,16,4,1,sat-0.sat,69069,62163,6906,244,48365,2377,0.0000,0.0000,0.0000,0.0000,1209,1.9449,22.8396,0,,dli-satree_strings_20260916T204810Z,42925,42706,219
2026-09-16T20:48:10Z,dli-satree,strings,16,4,2,"sat-0.sat,sat-1.sat",69069,62163,6906,117,51226,2313,0.0000,0.0000,0.0000,0.0000,1209,1.9449,23.7890,0,,dli-satree_strings_20260916T204810Z,22168,22049,119
2026-09-16T20:48:10Z,dli-satree,strings,16,4,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",69069,62163,6906,62,52862,2431,0.0000,0.0000,0.0000,0.0000,1209,1.9449,22.6564,0,,dli-satree_strings_20260916T204810Z,9624,9570,54
2026-09-16T20:48:10Z,dli-satree,strings,16,4,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",69069,62163,6906,38,54191,2587,0.0000,0.0000,0.0000,0.0000,1209,1.9449,21.4025,0,,dli-satree_strings_20260916T204810Z,4642,4607,35
