timestamp,system,space_type,arity,radio,host_count,hosts,stream_size,insert_count,query_count,avg_ms,avg_distances,avg_operations,avg_candidate_nodes,avg_candidate_trees,http_req_per_query,max_tree_load_ratio,retrieved_per_query,db_recovered_pct,ocupation,failed,fail_reason,run_id,build_ms,insert_ms,finish_ms
2026-09-20T04:18:12Z,bs-satree,images,4,0.051768,1,sat-0.sat,112682,101414,11268,57,9011,3948,1.0000,6.1423,1.0000,1.3292,21,0.0207,65.2402,0,,bs-satree_images_20260920T041812Z,41098,0,0
2026-09-20T04:18:12Z,bs-satree,images,4,0.082514,1,sat-0.sat,112682,101414,11268,113,18622,7944,1.0000,6.5377,1.0000,1.3292,155,0.1528,65.2402,0,,bs-satree_images_20260920T041812Z,38179,0,0
2026-09-20T04:18:12Z,bs-satree,images,4,0.131163,1,sat-0.sat,112682,101414,11268,228,35960,14054,1.0000,7.0395,1.0000,1.3292,1361,1.3420,65.2402,0,,bs-satree_images_20260920T041812Z,36452,0,0
2026-09-20T04:18:12Z,bs-satree,images,4,0.051768,2,"sat-0.sat,sat-1.sat",112682,101414,11268,48,9792,4335,2.0000,10.1000,2.0000,1.3390,21,0.0207,62.4243,0,,bs-satree_images_20260920T041812Z,27560,0,0
2026-09-20T04:18:12Z,bs-satree,images,4,0.082514,2,"sat-0.sat,sat-1.sat",112682,101414,11268,94,19348,8326,2.0000,10.3624,2.0000,1.3390,155,0.1528,62.4243,0,,bs-satree_images_20260920T041812Z,27203,0,0
2026-09-20T04:18:12Z,bs-satree,images,4,0.131163,2,"sat-0.sat,sat-1.sat",112682,101414,11268,171,35794,14035,2.0000,10.6949,2.0000,1.3390,1361,1.3420,62.4243,0,,bs-satree_images_20260920T041812Z,24730,0,0
2026-09-20T04:18:12Z,bs-satree,images,4,0.051768,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",112682,101414,11268,28,10746,4748,3.9736,19.7883,3.9736,1.3001,21,0.0207,65.2869,0,,bs-satree_images_20260920T041812Z,15189,0,0
2026-09-20T04:18:12Z,bs-satree,images,4,0.082514,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",112682,101414,11268,49,20157,8689,3.9787,20.5153,3.9787,1.3001,155,0.1528,65.2869,0,,bs-satree_images_20260920T041812Z,16968,0,0
2026-09-20T04:18:12Z,bs-satree,images,4,0.131163,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",112682,101414,11268,87,36366,14263,3.9865,21.4856,3.9865,1.3001,1361,1.3420,65.2869,0,,bs-satree_images_20260920T041812Z,14862,0,0
2026-09-20T04:18:12Z,bs-satree,images,4,0.051768,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",112682,101414,11268,24,11325,5038,7.9542,38.4674,7.9542,2.0493,21,0.0207,64.6027,0,,bs-satree_images_20260920T041812Z,19343,0,0
2026-09-20T04:18:12Z,bs-satree,images,4,0.082514,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",112682,101414,11268,40,20194,8726,7.9651,40.0666,7.9651,2.0493,155,0.1528,64.6027,0,,bs-satree_images_20260920T041812Z,18392,0,0
2026-09-20T04:18:12Z,bs-satree,images,4,0.131163,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",112682,101414,11268,67,36240,14239,7.9821,42.2622,7.9821,2.0493,1361,1.3420,64.6027,0,,bs-satree_images_20260920T041812Z,19808,0,0
