timestamp,system,space_type,arity,radio,host_count,hosts,stream_size,insert_count,query_count,avg_ms,avg_distances,avg_operations,avg_candidate_nodes,avg_candidate_trees,http_req_per_query,max_tree_load_ratio,retrieved_per_query,db_recovered_pct,ocupation,failed,fail_reason,run_id,build_ms,insert_ms,finish_ms
2026-09-18T02:35:06Z,bs-satree,strings,2,1,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",69069,62163,6906,9,22611,673,7.9962,46.5067,0.2502,1.3878,3,0.0048,64.8178,0,,bs-satree_strings_20260918T023506Z,13595,0,0
2026-09-18T02:35:06Z,bs-satree,strings,2,2,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",69069,62163,6906,11,39570,773,7.9987,47.3946,0.2502,1.3878,29,0.0467,64.8178,0,,bs-satree_strings_20260918T023506Z,15028,0,0
2026-09-18T02:35:06Z,bs-satree,strings,2,3,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",69069,62163,6906,11,52308,805,7.9994,47.7576,0.2502,1.3878,248,0.3990,64.8178,0,,bs-satree_strings_20260918T023506Z,12574,0,0
2026-09-18T02:35:06Z,bs-satree,strings,2,4,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",69069,62163,6906,14,60569,817,7.9999,47.9088,0.2502,1.3878,1344,2.1621,64.8178,0,,bs-satree_strings_20260918T023506Z,12813,0,0
2026-09-18T03:52:19Z,bs-satree,strings,2,1,1,sat-0.sat,69069,62163,6906,40,18761,573,1.0000,7.0133,0.0313,1.1667,3,0.0048,68.6105,0,,bs-satree_strings_20260918T035219Z,91171,0,0
2026-09-18T03:52:19Z,bs-satree,strings,2,2,1,sat-0.sat,69069,62163,6906,59,38238,744,1.0000,7.7530,0.0313,1.1667,29,0.0467,68.6105,0,,bs-satree_strings_20260918T035219Z,79318,0,0
2026-09-18T03:52:19Z,bs-satree,strings,2,3,1,sat-0.sat,69069,62163,6906,68,52239,791,1.0000,7.9725,0.0313,1.1667,248,0.3990,68.6105,0,,bs-satree_strings_20260918T035219Z,88289,0,0
2026-09-18T03:52:19Z,bs-satree,strings,2,4,1,sat-0.sat,69069,62163,6906,77,60768,803,1.0000,7.9986,0.0313,1.1667,1344,2.1621,68.6105,0,,bs-satree_strings_20260918T035219Z,82160,0,0
2026-09-18T03:52:19Z,bs-satree,strings,2,1,2,"sat-0.sat,sat-1.sat",69069,62163,6906,23,19382,588,1.9999,12.8071,0.0626,1.4094,3,0.0048,57.7447,0,,bs-satree_strings_20260918T035219Z,38291,0,0
2026-09-18T03:52:19Z,bs-satree,strings,2,2,2,"sat-0.sat,sat-1.sat",69069,62163,6906,31,37554,729,2.0000,12.9224,0.0626,1.4094,29,0.0467,57.7447,0,,bs-satree_strings_20260918T035219Z,37450,0,0
2026-09-18T03:52:19Z,bs-satree,strings,2,3,2,"sat-0.sat,sat-1.sat",69069,62163,6906,36,51075,769,2.0000,12.9668,0.0626,1.4094,248,0.3990,57.7447,0,,bs-satree_strings_20260918T035219Z,36261,0,0
2026-09-18T03:52:19Z,bs-satree,strings,2,4,2,"sat-0.sat,sat-1.sat",69069,62163,6906,40,59846,785,2.0000,12.9878,0.0626,1.4094,1344,2.1621,57.7447,0,,bs-satree_strings_20260918T035219Z,38433,0,0
2026-09-18T03:52:19Z,bs-satree,strings,2,1,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",69069,62163,6906,14,21405,647,3.9988,23.5712,0.1251,1.7465,3,0.0048,57.8617,0,,bs-satree_strings_20260918T035219Z,19620,0,0
2026-09-18T03:52:19Z,bs-satree,strings,2,2,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",69069,62163,6906,18,39213,762,3.9997,23.8633,0.1251,1.7465,29,0.0467,57.8617,0,,bs-satree_strings_20260918T035219Z,18990,0,0
2026-09-18T03:52:19Z,bs-satree,strings,2,3,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",69069,62163,6906,19,52519,798,4.0000,23.9534,0.1251,1.7465,248,0.3990,57.8617,0,,bs-satree_strings_20260918T035219Z,19153,0,0
2026-09-18T03:52:19Z,bs-satree,strings,2,4,4,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat",69069,62163,6906,22,60839,810,4.0000,23.9844,0.1251,1.7465,1344,2.1621,57.8617,0,,bs-satree_strings_20260918T035219Z,19042,0,0
2026-09-18T03:52:19Z,bs-satree,strings,2,1,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",69069,62163,6906,8,22611,673,7.9962,46.5067,0.2502,1.3878,3,0.0048,64.8178,0,,bs-satree_strings_20260918T035219Z,14878,0,0
2026-09-18T03:52:19Z,bs-satree,strings,2,2,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",69069,62163,6906,10,39570,773,7.9987,47.3946,0.2502,1.3878,29,0.0467,64.8178,0,,bs-satree_strings_20260918T035219Z,12251,0,0
2026-09-18T03:52:19Z,bs-satree,strings,2,3,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",69069,62163,6906,12,52308,805,7.9994,47.7576,0.2502,1.3878,248,0.3990,64.8178,0,,bs-satree_strings_20260918T035219Z,12968,0,0
2026-09-18T03:52:19Z,bs-satree,strings,2,4,8,"sat-0.sat,sat-1.sat,sat-2.sat,sat-3.sat,sat-4.sat,sat-5.sat,sat-6.sat,sat-7.sat",69069,62163,6906,12,60569,817,7.9999,47.9088,0.2502,1.3878,1344,2.1621,64.8178,0,,bs-satree_strings_20260918T035219Z,13128,0,0
